listing_id,url,stage,error_type,error_message,timestamp,retry_count
321860968,https://www.bayut.eg/تفاصيل-503973959/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:33.869405+00:00,0
321860978,https://www.bayut.eg/تفاصيل-503973979/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:33.869405+00:00,0
321856578,https://www.bayut.eg/تفاصيل-503974027/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:33.853659+00:00,0
321838279,https://www.bayut.eg/تفاصيل-208762078/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:33.836562+00:00,0
321860953,https://www.bayut.eg/تفاصيل-503974905/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:33.836562+00:00,0
321862581,https://www.bayut.eg/تفاصيل-503975665/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:33.630484+00:00,0
321322100,https://www.bayut.eg/تفاصيل-503661326/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:33.594711+00:00,0
321862935,https://www.bayut.eg/تفاصيل-503976059/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:33.579298+00:00,0
321860732,https://www.bayut.eg/تفاصيل-503974630/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:33.579298+00:00,0
321332742,https://www.bayut.eg/تفاصيل-503670676/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:33.571477+00:00,0
321860887,https://www.bayut.eg/تفاصيل-503974828/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:33.440020+00:00,0
321477982,https://www.bayut.eg/تفاصيل-503819426/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:33.360595+00:00,0
321860439,https://www.bayut.eg/تفاصيل-503974269/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:33.360595+00:00,0
321861269,https://www.bayut.eg/تفاصيل-503975229/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:33.340843+00:00,0
321860884,https://www.bayut.eg/تفاصيل-503974826/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:33.309495+00:00,0
321864964,https://www.bayut.eg/تفاصيل-503977164/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:33.260409+00:00,0
321861559,https://www.bayut.eg/تفاصيل-503975566/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:33.133830+00:00,0
318587448,https://www.bayut.eg/تفاصيل-502946561/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:33.118550+00:00,0
321861437,https://www.bayut.eg/تفاصيل-503975442/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:33.118550+00:00,0
321864893,https://www.bayut.eg/تفاصيل-503977104/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:33.087756+00:00,0
321341740,https://www.bayut.eg/تفاصيل-503681157/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:33.062396+00:00,0
321430613,https://www.bayut.eg/تفاصيل-503770999/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:32.878675+00:00,0
321843378,https://www.bayut.eg/تفاصيل-208493115/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:32.878675+00:00,0
321469095,https://www.bayut.eg/تفاصيل-503810285/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:32.859244+00:00,0
317098297,https://www.bayut.eg/تفاصيل-502816754/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:32.859244+00:00,0
321863346,https://www.bayut.eg/تفاصيل-503976506/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:32.799728+00:00,0
321328894,https://www.bayut.eg/تفاصيل-503667872/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:32.621187+00:00,0
321475423,https://www.bayut.eg/تفاصيل-503816805/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:32.606845+00:00,0
321861009,https://www.bayut.eg/تفاصيل-503974948/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:32.606239+00:00,0
321390147,https://www.bayut.eg/تفاصيل-503730774/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:32.606239+00:00,0
321487216,https://www.bayut.eg/تفاصيل-503829030/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:32.590499+00:00,0
321862576,https://www.bayut.eg/تفاصيل-503975658/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:32.360518+00:00,0
321861369,https://www.bayut.eg/تفاصيل-503975380/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:32.360518+00:00,0
321863124,https://www.bayut.eg/تفاصيل-503976251/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:32.338369+00:00,0
321863236,https://www.bayut.eg/تفاصيل-503976385/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:32.304059+00:00,0
321863183,https://www.bayut.eg/تفاصيل-503976322/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:32.304059+00:00,0
321863461,https://www.bayut.eg/تفاصيل-503976618/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:32.110641+00:00,0
321864680,https://www.bayut.eg/تفاصيل-503976861/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:32.092111+00:00,0
321864974,https://www.bayut.eg/تفاصيل-503977173/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:32.092111+00:00,0
321866105,https://www.bayut.eg/تفاصيل-503977367/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:32.088422+00:00,0
321866078,https://www.bayut.eg/تفاصيل-503977358/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:32.063074+00:00,0
321442259,https://www.bayut.eg/تفاصيل-503782578/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:31.921143+00:00,0
321442283,https://www.bayut.eg/تفاصيل-503782613/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:31.834214+00:00,0
321863287,https://www.bayut.eg/تفاصيل-503976432/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:31.834214+00:00,0
321865943,https://www.bayut.eg/تفاصيل-503977230/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:31.805503+00:00,0
321862742,https://www.bayut.eg/تفاصيل-503975834/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:31.774188+00:00,0
321870450,https://www.bayut.eg/تفاصيل-503978874/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:31.742408+00:00,0
321885135,https://www.bayut.eg/تفاصيل-503988388/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:31.583731+00:00,0
321444473,https://www.bayut.eg/تفاصيل-503785078/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:31.567723+00:00,0
321740529,https://www.bayut.eg/تفاصيل-208143525/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:31.551786+00:00,0
321546869,https://www.bayut.eg/تفاصيل-503863411/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:31.551786+00:00,0
321860440,https://www.bayut.eg/تفاصيل-208780453/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:31.498720+00:00,0
321873228,https://www.bayut.eg/تفاصيل-503981611/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:31.290439+00:00,0
321884173,https://www.bayut.eg/تفاصيل-503987459/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:31.287440+00:00,0
321869686,https://www.bayut.eg/تفاصيل-503978359/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:31.254821+00:00,0
321485072,https://www.bayut.eg/تفاصيل-503826939/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:31.254821+00:00,0
321872537,https://www.bayut.eg/تفاصيل-503980528/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:31.249392+00:00,0
321483654,https://www.bayut.eg/تفاصيل-206574550/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:31.020745+00:00,0
321451121,https://www.bayut.eg/تفاصيل-500791343/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:31.020745+00:00,0
321446053,https://www.bayut.eg/تفاصيل-502886364/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:31.001262+00:00,0
321867186,https://www.bayut.eg/تفاصيل-503977541/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:30.992721+00:00,0
321850741,https://www.bayut.eg/تفاصيل-208772556/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:30.954699+00:00,0
321869750,https://www.bayut.eg/تفاصيل-503978431/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:30.747918+00:00,0
321870966,https://www.bayut.eg/تفاصيل-503979838/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:30.747918+00:00,0
321867137,https://www.bayut.eg/تفاصيل-503977498/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:30.684578+00:00,0
321331809,https://www.bayut.eg/تفاصيل-503670905/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:30.684578+00:00,0
321868158,https://www.bayut.eg/تفاصيل-503977606/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:30.638743+00:00,0
321870016,https://www.bayut.eg/تفاصيل-503978758/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:30.427184+00:00,0
321869453,https://www.bayut.eg/تفاصيل-503978087/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:30.427184+00:00,0
321869616,https://www.bayut.eg/تفاصيل-503978281/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:30.419249+00:00,0
321870188,https://www.bayut.eg/تفاصيل-503978953/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:30.419249+00:00,0
321870077,https://www.bayut.eg/تفاصيل-503978826/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:30.418258+00:00,0
321871076,https://www.bayut.eg/تفاصيل-503979971/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:30.128146+00:00,0
321872719,https://www.bayut.eg/تفاصيل-503981006/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:30.106530+00:00,0
318756829,https://www.bayut.eg/تفاصيل-502670991/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:30.089137+00:00,0
321477825,https://www.bayut.eg/تفاصيل-503819329/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:30.070648+00:00,0
321869621,https://www.bayut.eg/تفاصيل-503978288/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:30.052883+00:00,0
321870193,https://www.bayut.eg/تفاصيل-503978942/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:29.826533+00:00,0
321870310,https://www.bayut.eg/تفاصيل-503979118/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:29.826533+00:00,0
321870933,https://www.bayut.eg/تفاصيل-503979119/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:29.815594+00:00,0
321873546,https://www.bayut.eg/تفاصيل-503982030/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:29.771478+00:00,0
321872459,https://www.bayut.eg/تفاصيل-503980449/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:29.757614+00:00,0
321870741,https://www.bayut.eg/تفاصيل-503979573/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:29.535546+00:00,0
310481374,https://www.bayut.eg/تفاصيل-193694112/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:29.521378+00:00,0
321872479,https://www.bayut.eg/تفاصيل-503980470/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:29.521378+00:00,0
321870819,https://www.bayut.eg/تفاصيل-503979661/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:29.508532+00:00,0
321873662,https://www.bayut.eg/تفاصيل-503982153/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:29.508532+00:00,0
321884490,https://www.bayut.eg/تفاصيل-503986835/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:29.258228+00:00,0
321881337,https://www.bayut.eg/تفاصيل-503985182/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:29.258228+00:00,0
321757939,https://www.bayut.eg/تفاصيل-503926930/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:29.246186+00:00,0
321868165,https://www.bayut.eg/تفاصيل-503977618/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:29.237525+00:00,0
321874488,https://www.bayut.eg/تفاصيل-503982865/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:29.195788+00:00,0
321450725,https://www.bayut.eg/تفاصيل-503791514/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:28.989091+00:00,0
321873549,https://www.bayut.eg/تفاصيل-503982037/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:28.980410+00:00,0
320457809,https://www.bayut.eg/تفاصيل-503148087/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:28.980410+00:00,0
321877066,https://www.bayut.eg/تفاصيل-503983407/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:28.980410+00:00,0
320710616,https://www.bayut.eg/تفاصيل-503278764/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:28.924924+00:00,0
321196257,https://www.bayut.eg/تفاصيل-503537224/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:28.710271+00:00,0
321479249,https://www.bayut.eg/تفاصيل-503811860/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:28.710271+00:00,0
321478767,https://www.bayut.eg/تفاصيل-503609247/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:28.710271+00:00,0
321874246,https://www.bayut.eg/تفاصيل-503982646/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:28.703885+00:00,0
321872430,https://www.bayut.eg/تفاصيل-503980418/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:28.627053+00:00,0
321875948,https://www.bayut.eg/تفاصيل-503983254/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:28.446704+00:00,0
320342903,https://www.bayut.eg/تفاصيل-503078814/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:28.446337+00:00,0
321522829,https://www.bayut.eg/تفاصيل-503849501/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:28.446337+00:00,0
321873532,https://www.bayut.eg/تفاصيل-503982016/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:28.400685+00:00,0
321546910,https://www.bayut.eg/تفاصيل-503863458/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:28.390828+00:00,0
321873516,https://www.bayut.eg/تفاصيل-503981995/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:28.169264+00:00,0
321873469,https://www.bayut.eg/تفاصيل-503981926/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:28.169264+00:00,0
321876045,https://www.bayut.eg/تفاصيل-503983297/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:28.161904+00:00,0
321873800,https://www.bayut.eg/تفاصيل-503982273/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:28.161904+00:00,0
321873869,https://www.bayut.eg/تفاصيل-503982325/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:28.107357+00:00,0
321874015,https://www.bayut.eg/تفاصيل-503982459/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:27.899129+00:00,0
319224312,https://www.bayut.eg/تفاصيل-502980802/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:27.899129+00:00,0
321874413,https://www.bayut.eg/تفاصيل-503982794/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:27.899129+00:00,0
321873684,https://www.bayut.eg/تفاصيل-503982116/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:27.891790+00:00,0
320804119,https://www.bayut.eg/تفاصيل-503332988/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:27.829977+00:00,0
321877209,https://www.bayut.eg/تفاصيل-503983532/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:27.624945+00:00,0
321875509,https://www.bayut.eg/تفاصيل-503982959/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:27.624945+00:00,0
321875661,https://www.bayut.eg/تفاصيل-503983063/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:27.621291+00:00,0
321877234,https://www.bayut.eg/تفاصيل-503983555/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:27.551974+00:00,0
321024823,https://www.bayut.eg/تفاصيل-503453435/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:27.532195+00:00,0
321873858,https://www.bayut.eg/تفاصيل-503982313/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:27.350790+00:00,0
321874448,https://www.bayut.eg/تفاصيل-503982828/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:27.343903+00:00,0
321875931,https://www.bayut.eg/تفاصيل-503983241/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:27.330031+00:00,0
321876072,https://www.bayut.eg/تفاصيل-503983350/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:27.316197+00:00,0
321884760,https://www.bayut.eg/تفاصيل-503988063/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:27.260689+00:00,0
321814010,https://www.bayut.eg/تفاصيل-208742377/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:27.066556+00:00,0
313307641,https://www.bayut.eg/تفاصيل-502236712/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:27.066556+00:00,0
321482560,https://www.bayut.eg/تفاصيل-503824040/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:27.045762+00:00,0
321881156,https://www.bayut.eg/تفاصيل-503984969/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:27.031817+00:00,0
321236319,https://www.bayut.eg/تفاصيل-208066151/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:27.017895+00:00,0
321881339,https://www.bayut.eg/تفاصيل-503985188/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:26.767860+00:00,0
321883981,https://www.bayut.eg/تفاصيل-503987231/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:26.747491+00:00,0
321883624,https://www.bayut.eg/تفاصيل-503986788/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:26.747491+00:00,0
321881819,https://www.bayut.eg/تفاصيل-503985748/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:26.726630+00:00,0
321881641,https://www.bayut.eg/تفاصيل-503978706/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:26.712753+00:00,0
321880879,https://www.bayut.eg/تفاصيل-503984608/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:26.539350+00:00,0
321881403,https://www.bayut.eg/تفاصيل-503985278/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:26.469981+00:00,0
321881918,https://www.bayut.eg/تفاصيل-503985882/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:26.469981+00:00,0
321882008,https://www.bayut.eg/تفاصيل-503985989/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:26.463007+00:00,0
321882288,https://www.bayut.eg/تفاصيل-503986315/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:26.418099+00:00,0
321883293,https://www.bayut.eg/تفاصيل-503986421/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:26.352095+00:00,0
321884358,https://www.bayut.eg/تفاصيل-503987663/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:26.234181+00:00,0
321884797,https://www.bayut.eg/تفاصيل-503988097/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:26.213277+00:00,0
321787120,https://www.bayut.eg/تفاصيل-208431214/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:26.164809+00:00,0
321442790,https://www.bayut.eg/تفاصيل-208436476/العقار.html,detail_fetch,network_error,'ascii' codec can't encode characters in position 5-10: ordinal not in range(128),2026-08-24T16:01:26.164809+00:00,0
